Total Number of Aligned Reads:	9365355	Total Number of Mapped Genomes:	27764
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703852.1	0.246100068275607	0.23457017913362602	2196833.0	0.2342337263243091	0.0003364528093168919	0.1488049298829275	0.12819512885619183	1200592.8910089803	0.19987080041279803	0.02205063235723579
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703853.1	0.10787944152892331	0.09971891081544693	933903.0	0.09945100853090993	0.00026790228453699833	0.08414694916095529	0.07328749423088923	686363.4005327297	0.12021242120560299	0.01319757766790474
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703854.1	0.09457769063905047	0.0771867163604583	722881.0	0.0769567197399351	0.00022999662052319427	0.07697966628153644	0.06740240978804339	631247.495520501	0.10839396904869063	0.01921155151086104
ti|435590|org|Bacteroides_vulgatus_ATCC_8482|accession|NC_009614.1	0.07360662970813478	0.07003760135093651	655927.0	0.06999745338003738	4.014797089912769e-05	0.07072160561491875	0.06648978451006762	622700.4358102843	0.06619482123208356	0.002254906514488773
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703855.1	0.046819148000116786	0.03858551010613052	361367.0	0.03843741107518081	0.00014809903094970773	0.05161968644319027	0.04634814521239054	434066.8335055878	0.06981604007536286	0.018769176395342195
ti|515619|org|[Eubacterium]_rectale_ATCC_33656|accession|NC_012781.1	0.03189322146779981	0.026584576879360153	248974.0	0.02654400180238763	4.0575076972522665e-05	0.030845490688488224	0.02281964400341103	213714.0670655655	0.022563586751383157	0.0009486025890102404
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703856.1	0.02413373946480264	0.02125333209472572	199045.0	0.021210301157831176	4.303093689454377e-05	0.03466781902331423	0.029943988218865524	280436.0797854933	0.050956637522015985	0.006213645932268451
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703857.1	0.022285164597004123	0.017868943569143935	167349.0	0.017823777101882418	4.516646726151865e-05	0.03313589883986629	0.0297825298585479	278923.9649234009	0.0477849478209849	0.01281595839132633
ti|367928|org|Bifidobacterium_adolescentis_ATCC_15703|accession|NC_008618.1	0.01806072167443661	0.013575780095895992	127142.0	0.013575246213304247	5.338825917437193e-07	0.01795629136799904	0.013379325811941841	125302.13588949858	0.013372050498886588	4.762232718353976e-05
ti|28116|org|Bacteroides_ovatus|accession|NZ_CP012938.1	0.015824345980752115	0.016340437708981668	153034.0	0.01629943552593575	4.100218304591764e-05	0.015437610850853874	0.014882204151518306	139377.12506144273	0.014751816668989056	0.0005868437448446962
ti|537011|org|Prevotella_copri_DSM_18205|accession|NZ_GG703858.1	0.014882173347832407	0.011840768449247252	110893.0	0.011824858748013289	1.5909701233962833e-05	0.027534013692200338	0.023792258763940033	222822.94957615962	0.040741648341146706	0.0062850794230437605
