Total Number of Aligned Reads:	128253	Total Number of Mapped Genomes:	4716
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
ti|1236989|org|Geofilum_rubicundum_JCM_15548|accession|NZ_BAZW01000140.1	0.8405597508376551	0.6655049004701644	85353.0	0.6655049004701644	0.0	0.8405460482384415	0.6620871766482396	84914.66666666667	0.6612398930239448	0.0008810710080855808
ti|81409|org|Eubacterium_aggregans|accession|NZ_FNRK01000059.1	0.14438847494116933	0.31752083771919565	40723.0	0.31752083771919565	0.0	0.14084448508956307	0.3188346471427569	40891.5	0.3181757931588345	0.000686143793907355
ti|81569|org|Ruegeria_atlantica|accession|NZ_CYPU01000075.1	0.006705384081629819	0.0038517617521617426	494.0	0.0005068107568633872	0.007196712747460098	0.00025183651749773425	0.00014598208557150164	18.7226404208018	0.0	0.007703523504323485
ti|313367|org|Jannaschia_seosinensis|accession|NZ_CYPR01000041.1	0.006705384081629819	0.0038517617521617426	494.0	0.0005068107568633872	0.007196712747460098	0.00025183651749773425	0.00014598208557150164	18.7226404208018	0.0	0.007703523504323485
ti|1157490|org|Tumebacillus_flagellatus|accession|NZ_JMIR01000093.1	0.0009010136997035391	0.0010837953108309357	139.0	0.0010837953108309357	0.0	0.0003951869992552682	0.0009220057230630082	118.24999999999999	2.33912657013871e-05	0.0010448098679952905
ti|402626|org|Ralstonia_pickettii_12J|accession|NC_010682.1	0.0004762572650819757	0.001380084676381839	177.0	0.001380084676381839	0.0	0.00022218897862084954	0.00047172385831130653	60.5	3.898544283564517e-05	0.0008654768309513227
ti|70584|org|Aquabacterium_parvum|accession|NZ_LFRI01000030.1	9.913423733408168e-05	0.001138374930800839	146.0	0.001138374930800839	0.0	9.794574864415718e-05	0.0009629404380404356	123.5	0.0007563175910115163	0.000233912657013871
ti|210007|org|Streptococcus_mutans_UA159|accession|NC_004350.2	2.2011034502630672e-05	3.898544283564517e-05	5.0	3.898544283564517e-05	0.0	2.2006930085534136e-05	5.4579619969903235e-05	7.0	3.1188354268516134e-05	2.33912657013871e-05
ti|176280|org|Staphylococcus_epidermidis_ATCC_12228|accession|NC_004461.1	2.1915586161056805e-05	0.00010136215137267744	13.0	0.00010136215137267744	0.0	3.851405855494186e-06	3.2162990339407264e-05	4.125	0.0	3.898544283564517e-05
ti|1227346|org|Fusarium_proliferatum_ET1|accession|NW_022194815.1	1.8065031899259076e-05	7.01737971041613e-05	9.0	7.01737971041613e-05	0.0	0.00020831465280015738	0.00013586077785031917	17.424552341636986	6.237670853703227e-05	0.004826397823052872
ti|272943|org|Rhodobacter_sphaeroides_2.4.1|accession|NC_007494.2	1.464306366499513e-05	2.33912657013871e-05	3.0	2.33912657013871e-05	0.0	7.231754642196824e-06	3.898544283564517e-06	0.5	0.0	7.797088567129034e-06
ti|198214|org|Shigella_flexneri_2a_str._301|accession|NC_004337.2	1.0575754206456324e-05	0.00028849227698377424	37.0	0.00028849227698377424	0.0	0.0002559989402227438	0.0002618522243794167	33.58333333333333	6.237670853703227e-05	0.00033527480838654844
ti|565050|org|Caulobacter_vibrioides_NA1000|accession|NC_011916.1	7.866799860695548e-06	3.508689855208065e-05	4.5	1.5594177134258067e-05	4.67825314027742e-05	3.7310366806817883e-06	1.169563285069355e-05	1.5	0.0	4.67825314027742e-05
ti|155892|org|Caulobacter_vibrioides|accession|NZ_LNIY01000034.1	7.866799860695548e-06	2.7289809984951618e-05	3.5	7.797088567129034e-06	4.67825314027742e-05	3.7310366806817883e-06	1.169563285069355e-05	1.5	0.0	4.67825314027742e-05
ti|53408|org|Pseudomonas_citronellolis|accession|NZ_CP015878.1	7.246317132359543e-06	0.00020272430274535487	26.0	0.0001871301256110968	1.5594177134258067e-05	3.343084082220203e-06	4.9381560925150546e-05	6.333333333333333	0.0	0.00010136215137267744
ti|208964|org|Pseudomonas_aeruginosa_PAO1|accession|NC_002516.2	6.204719640467661e-06	0.0001169563285069355	15.0	0.0001169563285069355	0.0	2.412597898150265e-06	6.497573805940863e-05	8.333333333333334	7.797088567129034e-06	7.01737971041613e-05
ti|1242245|org|Acinetobacter_johnsonii_XBB1|accession|NZ_CP010350.1	6.045383895172675e-06	0.00015594177134258067	20.0	0.00015594177134258067	0.0	3.685012772494207e-06	0.00011370754160396509	14.583333333333334	3.898544283564517e-05	8.576797423841937e-05
ti|46015|org|Autographa_californica_nucleopolyhedrovirus|accession|NC_001623.1	5.758245003074397e-06	7.797088567129034e-06	1.0	7.797088567129034e-06	0.0	5.7539491862698075e-06	7.797088567129034e-06	1.0	7.797088567129034e-06	0.0
ti|435590|org|Bacteroides_vulgatus_ATCC_8482|accession|NC_009614.1	5.6500291193575e-06	0.00015594177134258067	20.0	0.00015594177134258067	0.0	5.647085955466826e-06	8.576797423841937e-05	11.0	7.01737971041613e-05	1.5594177134258067e-05
ti|1447715|org|Bifidobacterium_pseudolongum_PV8-2|accession|NZ_CP007457.1	3.239593457466298e-06	0.0004444340483263549	57.0	0.0004444340483263549	0.0	2.736286491830581e-06	0.0002475575620063468	31.75	0.0002105213913124839	5.4579619969903235e-05
ti|70584|org|Aquabacterium_parvum|accession|NZ_LFRI01000150.1	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06
ti|482822|org|Escherichia_phage_DE3|accession|NC_042057.1	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06
ti|39480|org|Andreesenia_angusta|accession|NZ_MKIE01000012.1	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06
ti|1147148|org|Escherichia_phage_HK629|accession|NC_019711.1	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06
ti|1147146|org|Escherichia_phage_HK630|accession|NC_019723.1	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06
ti|1116472|org|Methyloglobulus_morosus_KoM1|accession|NZ_AYLO01000174.1	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06
ti|10710|org|Escherichia_virus_Lambda|accession|NC_001416.1	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06	3.120695599697582e-06	1.1138697953041476e-06	0.14285714285714285	0.0	7.797088567129034e-06
